accession,entry_name,gene_primary,protein_name,length_aa,mass_da,mw_kda,gene_upper,marker_categories,marker_notes,is_marker,signaling_categories,signaling_notes,is_signaling_prefix,families,family_categories,family_notes,mw_bin_start_kda,mw_bin_end_kda,mw_bin_label,protein_count,marker_count,signaling_prefix_count,family_count,audit_burden_score,audit_priority,defensive_note
Q24307,DIAP2_DROME,Diap2,Death-associated inhibitor of apoptosis 2,498,54538.022279999976,54.53802227999998,DIAP2,,,False,,,False,Apoptosis,apoptosis,Core Drosophila apoptosis proteins.,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"configured audit family match: Apoptosis; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VZJ4,Q9VZJ4_DROME,anon-EST:Posey64,CRAL-TRIO domain-containing protein,484,54547.25077999985,54.54725077999985,ANON-EST:POSEY64,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P31409,VATB_DROME,Vha55,V-type proton ATPase subunit B,490,54549.4221799999,54.5494221799999,VHA55,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VP06,Q9VP06_DROME,Alg11,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase",475,54553.91667999989,54.553916679999894,ALG11,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E1JIL1,E1JIL1_DROME,CG4196,GDT1 family protein,503,54560.742979999966,54.560742979999965,CG4196,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P83297,GR64F_DROME,Gr64f,Gustatory receptor for sugar taste 64f,469,54575.81297999993,54.57581297999993,GR64F,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VW68,Q9VW68_DROME,Gabat,(S)-3-amino-2-methylpropionate transaminase,486,54584.705779999815,54.584705779999815,GABAT,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VKA5,GR33A_DROME,Gr33a,Gustatory and pheromone receptor 33a,475,54585.31637999988,54.58531637999988,GR33A,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P49455,TPM4_DROME,Tm1,"Tropomyosin-1, isoforms 33/34",518,54585.34988000011,54.58534988000011,TM1,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VTX8,ODR4_DROME,CG10616,Protein odr-4 homolog,492,54587.07107999995,54.58707107999995,CG10616,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VT27,Q9VT27_DROME,CNMaR,CNMamide receptor,480,54604.61897999997,54.60461897999997,CNMAR,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VPB6,Q9VPB6_DROME,Dmel\CG11396,Trafficking protein particle complex subunit 12,484,54614.46817999983,54.61446817999983,DMEL\CG11396,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VVQ7,Q9VVQ7_DROME,Dmel\CG18231,Prolyl 4-hydroxylase alpha subunit domain-containing protein,470,54618.46207999981,54.61846207999981,DMEL\CG18231,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VFZ4,Q9VFZ4_DROME,Dmel\CG7966,Methanethiol oxidase,486,54619.72027999986,54.61972027999986,DMEL\CG7966,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0ACM8PZC3,A0ACM8PZC3_DROME,CG12036,Uncharacterized protein,489,54641.11207999981,54.64111207999981,CG12036,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VG79,Q9VG79_DROME,Dip-C,Xaa-Pro dipeptidase,491,54645.613679999864,54.64561367999986,DIP-C,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A1ZAN9,A1ZAN9_DROME,SmydA-7,"SET and MYND domain containing, arthropod-specific, member 7, isoform A",488,54648.11677999993,54.64811677999993,SMYDA-7,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VVQ4,Q9VVQ4_DROME,Dmel\CG4174,Prolyl 4-hydroxylase alpha subunit domain-containing protein,473,54655.77247999979,54.65577247999979,DMEL\CG4174,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VT79,Q9VT79_DROME,CG6645,Uncharacterized protein,496,54658.24667999993,54.658246679999934,CG6645,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VWP0,Q9VWP0_DROME,Dmel\CG7326,Uncharacterized protein,482,54673.77847999999,54.673778479999996,DMEL\CG7326,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9W3M9,HDM_DROME,hdm,Protein hold'em,486,54674.24377999995,54.674243779999955,HDM,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P07247,KRUP_DROME,Kr,Protein krueppel,502,54715.36008000006,54.71536008000005,KR,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
O46080,SMG9_DROME,CG3857,Protein SMG9,487,54726.73377999992,54.726733779999925,CG3857,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A1ZBF2,A1ZBF2_DROME,Jheh1,Juvenile hormone epoxide hydrolase 1,474,54741.743379999905,54.7417433799999,JHEH1,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0B4LF70,A0A0B4LF70_DROME,ORE-16,DUF7153 domain-containing protein,509,54754.737879999935,54.75473787999994,ORE-16,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
M9ND79,M9ND79_DROME,Dmel\CG43064,Uncharacterized protein,481,54764.177379999805,54.76417737999981,DMEL\CG43064,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A8JQU1,A8JQU1_DROME,Dmel\CG1208,Major facilitator superfamily (MFS) profile domain-containing protein,502,54769.095879999884,54.76909587999988,DMEL\CG1208,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VAC8,SAS6_DROME,Sas-6,Spindle assembly abnormal protein 6 homolog,472,54769.4000799999,54.7694000799999,SAS-6,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0ACM8PYL9,A0ACM8PYL9_DROME,Lim1,"LIM homeobox 1, isoform A",505,54788.21878,54.78821878,LIM1,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VYQ7,CP311_DROME,Cyp311a1,Probable cytochrome P450 311a1,483,54789.701479999916,54.78970147999991,CYP311A1,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A1Z9F4,A1Z9F4_DROME,Nadk1b,NAD(+) kinase,490,54793.35617999996,54.79335617999996,NADK1B,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VKC3,Q9VKC3_DROME,PLCXD,"Phosphatidylinositol-specific phospholipase C X domain containing, isoform A",482,54796.08607999988,54.796086079999874,PLCXD,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A1ZAI1,A1ZAI1_DROME,Dolk,dolichol kinase,503,54801.25637999989,54.80125637999989,DOLK,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VJH1,Q9VJH1_DROME,Dmel\CG13282,Lipase domain-containing protein,484,54801.80567999993,54.80180567999993,DMEL\CG13282,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VKC2,Q9VKC2_DROME,JhI-21,"Juvenile hormone Inducible-21, isoform A",500,54820.95487999982,54.820954879999825,JHI-21,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A1ZBD9,A1ZBD9_DROME,MFS15,Putative inorganic phosphate cotransporter,497,54826.669279999835,54.826669279999834,MFS15,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9W5D2,Q9W5D2_DROME,EG:34F3.9,Uncharacterized protein,493,54828.36858000006,54.82836858000006,EG:34F3.9,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q7KTW2,Q7KTW2_DROME,ppk5,"Pickpocket 5, isoform B",474,54832.29607999993,54.83229607999993,PPK5,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VR26,Q9VR26_DROME,Dmel\CG3294,Uncharacterized protein,456,54833.764479999976,54.83376447999998,DMEL\CG3294,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8MMD6,Q8MMD6_DROME,MFS1,Putative inorganic phosphate cotransporter,497,54834.83857999986,54.83483857999986,MFS1,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q7KS60,Q7KS60_DROME,Nop56,Nop56,496,54837.255379999886,54.83725537999989,NOP56,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A8DYM8,A8DYM8_DROME,BcDNA:AT17081,Protein bfr2,501,54839.54687999997,54.83954687999997,BCDNA:AT17081,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0B4LFP3,A0A0B4LFP3_DROME,MFS14,"Major facilitator superfamily transporter 14, isoform A",497,54849.18137999981,54.84918137999981,MFS14,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0ACM8QA64,A0ACM8QA64_DROME,Dmel\CG30345,Uncharacterized protein,496,54874.47917999996,54.87447917999996,DMEL\CG30345,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VE97,Q9VE97_DROME,anon-WO0140519.212,Stabilizer of axonemal microtubules 1,494,54890.7814799999,54.8907814799999,ANON-WO0140519.212,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VEW7,Q9VEW7_DROME,Dmel\CG17930,Major facilitator superfamily (MFS) profile domain-containing protein,502,54900.18857999986,54.90018857999986,DMEL\CG17930,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9W058,SCOT_DROME,Scot,"Succinyl-CoA:3-ketoacid-coenzyme A transferase, mitochondrial",516,54904.47297999986,54.90447297999986,SCOT,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VM25,Q9VM25_DROME,Wnt10,Protein Wnt,493,54906.871379999975,54.90687137999998,WNT10,,,False,,,False,Wnt_Wingless,signaling; Wnt,Wingless/Wnt signaling family.,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"configured audit family match: Wnt_Wingless; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E1JIF6,E1JIF6_DROME,ScsbetaA,"Succinyl-coenzyme A synthetase beta subunit, ADP-forming, isoform C",503,54910.81637999984,54.91081637999984,SCSBETAA,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0ACM8PYE3,A0ACM8PYE3_DROME,Dmel\CG7573,Uncharacterized protein,477,54916.71227999989,54.91671227999989,DMEL\CG7573,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A1Z798,A1Z798_DROME,sut1,Sugar transporter 1,507,54919.77077999989,54.91977077999989,SUT1,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q7JRJ1,EAF_DROME,Eaf,Ell-associated factor Eaf,504,54928.45958000015,54.92845958000015,EAF,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VC87,Q9VC87_DROME,Dmel\CG18528,"tRNA modification GTPase GTPBP3, mitochondrial",493,54945.92497999993,54.94592497999993,DMEL\CG18528,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VKX6,Q9VKX6_DROME,CT16355,Uncharacterized protein,491,54949.965479999846,54.94996547999985,CT16355,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VTU3,RG68F_DROME,RhoGAP68F,Rho GTPase-activating protein 68F,476,54969.37497999986,54.96937497999986,RHOGAP68F,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VBP6,Q9VBP6_DROME,Ssadh,Succinate-semialdehyde dehydrogenase,509,54974.01697999984,54.97401697999984,SSADH,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8I0T1,Q8I0T1_DROME,BcDNA:RE40923,Uncharacterized protein,475,54975.91507999989,54.975915079999886,BCDNA:RE40923,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E1JHT4,E1JHT4_DROME,anon-EST:Posey105,Lysosomal dipeptide transporter MFSD1,496,54978.24397999991,54.97824397999991,ANON-EST:POSEY105,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VP85,Q9VP85_DROME,Polr3E,"RNA polymerase III subunit E, isoform A",486,54979.38807999995,54.97938807999995,POLR3E,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VX85,Q9VX85_DROME,Dmel\CG4955,Uncharacterized protein,517,54986.173079999855,54.98617307999986,DMEL\CG4955,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VMP0,Q9VMP0_DROME,anon-WO0140519.54,Coiled-coil domain-containing protein,486,54994.08877999997,54.99408877999997,ANON-WO0140519.54,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E2QC59,E2QC59_DROME,ZnT41F,"Zinc transporter 41F, isoform A",498,55014.339879999876,55.01433987999987,ZNT41F,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A1Z7K6,A1Z7K6_DROME,SMAP,Arf-GAP domain-containing protein,517,55031.639980000014,55.031639980000016,SMAP,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VZ97,Q9VZ97_DROME,TTLL1B,Polyglutamylase complex subunit TTLL1,487,55038.36007999989,55.03836007999989,TTLL1B,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VWD5,Q9VWD5_DROME,Acbp8,Golgi resident protein GCP60,480,55057.68617999997,55.05768617999997,ACBP8,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VHY5,TAF7_DROME,Taf7,Transcription initiation factor TFIID subunit 7,479,55064.54178000002,55.06454178000002,TAF7,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
M9PHT8,M9PHT8_DROME,CT15971,Amino acid transporter transmembrane domain-containing protein,496,55070.254679999794,55.07025467999979,CT15971,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VPX2,Q9VPX2_DROME,MFS3,Major facilitator superfamily transporter 3,512,55073.79157999983,55.07379157999983,MFS3,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P09087,ABDB_DROME,Abd-B,Homeobox protein abdominal-B,493,55096.19887999999,55.09619887999999,ABD-B,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9W123,POF_DROME,Pof,Protein painting of fourth,495,55103.404579999944,55.103404579999946,POF,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9W298,Q9W298_DROME,Dmel\CG2921,Sugar phosphate phosphatase,478,55116.52277999992,55.11652277999992,DMEL\CG2921,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q0E8T5,Q0E8T5_DROME,Dmel\CG8892,Uncharacterized protein,496,55118.24027999996,55.11824027999996,DMEL\CG8892,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VHZ9,Q9VHZ9_DROME,Dmel\CG3014,Arrestin C-terminal-like domain-containing protein,488,55118.288880000015,55.118288880000016,DMEL\CG3014,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E1JHL3,E1JHL3_DROME,Mst36Fb,Male-specific transcript 36Fb,470,55124.621879999926,55.12462187999993,MST36FB,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9W4A9,Q9W4A9_DROME,RhoGAP5A,"Rho GTPase activating protein at 5A, isoform A",494,55131.32467999992,55.13132467999992,RHOGAP5A,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q24434,ORD_DROME,ord,Protein ORD,479,55166.02747999989,55.16602747999989,ORD,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9W2N4,Q9W2N4_DROME,RIC-3,"RIC3 acetylcholine receptor chaperone, isoform C",505,55166.546479999946,55.166546479999944,RIC-3,,,False,,,False,Heat_shock_chaperones,stress; chaperone,Heat-shock/chaperone audit family.,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"configured audit family match: Heat_shock_chaperones; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P22810,HMOC_DROME,oc,Homeotic protein ocelliless,542,55186.62308000006,55.18662308000006,OC,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0B4KFR0,A0A0B4KFR0_DROME,Dmel\CG11807,Uncharacterized protein,491,55191.18267999992,55.19118267999992,DMEL\CG11807,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A1ZB88,A1ZB88_DROME,Prp19,Pre-RNA processing factor 19,505,55198.92687999994,55.19892687999994,PRP19,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9NHA8,BGBP3_DROME,GNBP3,Gram-negative bacteria-binding protein 3,490,55211.26777999989,55.21126777999989,GNBP3,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9W5D7,Q9W5D7_DROME,Dmel\CG13361,Uncharacterized protein,478,55213.188179999954,55.21318817999995,DMEL\CG13361,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8IQJ8,Q8IQJ8_DROME,NEST:bs34d09,Uncharacterized protein,484,55216.97557999993,55.21697557999993,NEST:BS34D09,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A1ZA51,A1ZA51_DROME,HDC06631,Peptidase S1 domain-containing protein,488,55228.02997999987,55.22802997999987,HDC06631,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A1Z6E5,A1Z6E5_DROME,d4,"D4, isoform A",497,55234.28567999995,55.23428567999995,D4,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P20153,USP_DROME,usp,Protein ultraspiracle,508,55244.49717999988,55.24449717999988,USP,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9VL28,Q9VL28_DROME,Snx17,Sorting nexin 17,490,55268.640480000024,55.26864048000002,SNX17,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A6H2EEF7,A0A6H2EEF7_DROME,Dmel\CG11626,Serine protease K12H4.7,486,55282.521580000015,55.282521580000015,DMEL\CG11626,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P31396,HR3_DROME,Hr3,Probable nuclear hormone receptor HR3,487,55284.505679999886,55.28450567999989,HR3,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9NHB0,GNBP1_DROME,GNBP1,Gram-negative bacteria-binding protein 1,492,55314.4869799999,55.3144869799999,GNBP1,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0B4KHM5,A0A0B4KHM5_DROME,Dmel\CG12783,Major facilitator superfamily (MFS) profile domain-containing protein,493,55315.91267999985,55.31591267999985,DMEL\CG12783,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
O96539,ATE1_DROME,Ate1,Arginyl-tRNA--protein transferase 1,484,55316.9606799999,55.3169606799999,ATE1,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8T088,WDR55_DROME,CG14722,WD repeat-containing protein 55 homolog,498,55321.60187999994,55.32160187999994,CG14722,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8IM93,Q8IM93_DROME,Dmel\CG32017,Uncharacterized protein,482,55327.90527999987,55.32790527999987,DMEL\CG32017,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A1ZBJ8,A1ZBJ8_DROME,fest,"Wurstfest, isoform A",513,55330.043279999925,55.33004327999993,FEST,,,False,,,False,,,,54.0,56.0,54.0-56.0 kDa,247,1,2,10,27.85,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
